;Unnamed: 0;detail_id;order_id;dishes_id;logicprn_name;parent_class_name;dishes_name;itemis_add;counts;amounts;cost;place_order_time;discount_amt;discount_reason;kick_back;add_inprice;add_info;bar_code;picture_file;emp_id
872;872;4473;1178;610030;;;∑¨«—”–ª˙ª®≤À;0;1;32;;2016-08-13 19:36:13;;;;0;;;caipu/304004.jpg;1351
873;873;6179;1311;609938;;;–°√◊ƒœπœ÷‡;0;1;13;;2016-08-13 19:36:15;;;;0;;;caipu/602004.jpg;1166
874;874;4474;1178;609951;;;Ï¡≥¥¥Û∞◊≤À;0;1;29;;2016-08-13 19:36:25;;;;0;;;caipu/303002.jpg;1351
875;875;4476;1178;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-13 19:36:39;;;;0;;;caipu/301003.jpg;1351
876;876;4478;1178;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-13 19:38:10;;;;0;;;caipu/301001.jpg;1351
877;877;3420;457;610023;;;∆°æ∆—º;0;1;48;;2016-08-13 19:38:32;;;;0;;;caipu/204006.jpg;1125
878;878;4479;1178;610012;;;œ„πΩ∆»µ∞;0;1;39;;2016-08-13 19:38:52;;;;0;;;caipu/302001.jpg;1351
879;879;4480;1178;609954;;;¡π∞ËÀ‚»ÿŒ˜¿ºª®;0;1;29;;2016-08-13 19:39:35;;;;0;;;caipu/304001.jpg;1351
880;880;4484;1178;610072;;;53∂»√©Ã®;0;1;128;;2016-08-13 19:40:43;;;;0;;;caipu/401005.jpg;1351
881;881;4482;1178;610043;;;»‚∂°«—◊”;0;1;39;;2016-08-13 19:40:52;;;;0;;;caipu/305002.jpg;1351
882;882;5868;693;609944;;;ÀÆ÷Û”„;0;1;65;;2016-08-13 19:41:23;;;;0;;;caipu/103005.jpg;1015
883;883;4485;1178;610034;;;∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠;0;1;159;;2016-08-13 19:41:29;;;;0;;;caipu/402003.jpg;1351
884;884;5869;693;609990;;;Ãÿ¥ººŒ ø≤Æ∆°æ∆πﬁ◊∞;0;1;6;;2016-08-13 19:42:36;;;;0;;;caipu/403005.jpg;1015
885;885;4491;1178;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-13 19:42:53;;;;0;;;caipu/601002.jpg;1351
886;886;4493;1178;610009;;;∫⁄√◊¡µ…œ∆œÃ—;0;1;33;;2016-08-13 19:43:15;;;;0;;;caipu/601003.jpg;1351
887;887;5870;693;609989;;;«‡µ∫∆°æ∆πﬁ◊∞;0;1;7;;2016-08-13 19:44:42;;;;0;;;caipu/403004.jpg;1015
888;888;5871;693;610059;;;º¶µ∞°¢»‚ƒ©≥¶∑€;0;1;13;;2016-08-13 19:46:59;;;;0;;;caipu/604003.jpg;1015
889;889;5873;693;610028;;;≈‡∏˘ª®≤À;0;1;35;;2016-08-13 19:47:06;;;;0;;;caipu/304002.jpg;1015
890;890;5872;693;610058;;;≥¨»À∆¯π„ Ω≥¶∑€;0;1;18;;2016-08-13 19:47:46;;;;0;;;caipu/604002.jpg;1015
891;891;5874;693;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-13 19:51:14;;;;0;;;caipu/203003.jpg;1015
892;892;5998;1301;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-13 20:01:21;;;;0;;;caipu/101002.jpg;1114
893;893;5999;1301;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-13 20:01:42;;;;0;;;caipu/103004.jpg;1114
894;894;6000;1301;609942;;;¿±≥¥ˆœ”„;0;1;58;;2016-08-13 20:02:01;;;;0;;;caipu/103003.jpg;1114
895;895;6002;1301;609958;;;"œ„¿±±¨—Ú∏Œ


";0;1;28;;2016-08-13 20:03:48;;;;0;;;caipu/202004.jpg;1114
896;896;6006;1301;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-13 20:03:56;;;;0;;;caipu/301001.jpg;1114
897;897;6008;1301;610014;;;Ω”Ò¡º‘µ;0;1;30;;2016-08-13 20:04:20;;;;0;;;caipu/302003.jpg;1114
898;898;6007;1301;610013;;;∑¨«—Ï¿«Ôø˚;0;1;35;;2016-08-13 20:04:32;;;;0;;;caipu/302002.jpg;1114
899;899;6011;1301;610051;;;¡π∞Ë¬‹≤∑Àø;0;1;20;;2016-08-13 20:05:17;;;;0;;;caipu/301005.jpg;1114
900;900;6012;1301;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-13 20:06:01;;;;0;;;caipu/301002.jpg;1114
901;901;6017;1301;609949;;;“‚Œƒƒ˚√ ÷≠ ;0;1;13;;2016-08-13 20:06:49;;;;0;;;caipu/404005.jpg;1114
902;902;6019;1301;609945;;;≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠;0;1;6;;2016-08-13 20:07:58;;;;0;;;caipu/404001.jpg;1114
903;903;6020;1301;610003;;;À‚œ„∞¸;0;1;13;;2016-08-13 20:08:55;;;;0;;;caipu/503002.jpg;1114
904;904;6021;1301;610005;;;≈£ƒÃæÌ;0;1;17;;2016-08-13 20:09:14;;;;0;;;caipu/503004.jpg;1114
905;905;6025;1301;609939;;;œ„πΩº¶»‚÷‡;0;1;15;;2016-08-13 20:10:01;;;;0;;;caipu/602005.jpg;1114
906;906;6022;1301;610004;;;ƒœπœ÷• ø∞¸;0;1;10;;2016-08-13 20:10:08;;;;0;;;caipu/503003.jpg;1114
907;907;6023;1301;609974;;;ƒœπœË€ËΩ–°±˝∏…;0;1;19;;2016-08-13 20:10:28;;;;0;;;caipu/502004.jpg;1114
908;908;6027;1301;609997;;;¥Ú¬±√Ê;0;1;26;;2016-08-13 20:10:52;;;;0;;;caipu/603001.jpg;1114
909;909;6028;1301;610001;;;Õ¡∂πŒ˜∫Ï ¡Ã¿√Ê;0;1;13;;2016-08-13 20:11:43;;;;0;;;caipu/603005.jpg;1114
910;910;6029;1301;610000;;;À·¿±Ã¿√Ê;0;1;16;;2016-08-13 20:11:48;;;;0;;;caipu/603004.jpg;1114
911;911;6031;1301;610009;;;∫⁄√◊¡µ…œ∆œÃ—;0;1;33;;2016-08-13 20:12:01;;;;0;;;caipu/601003.jpg;1114
912;912;3910;1131;609964;;;±‹∑ÁÃ¡≥¥–∑;0;1;48;;2016-08-13 20:12:31;;;;0;;;caipu/102004.jpg;1019
913;913;3912;1131;610066;;;¿±≥¥ÃÔ¬›;0;1;35;;2016-08-13 20:12:47;;;;0;;;caipu/104005.jpg;1019
914;914;6032;1301;609933;;;◊‘÷∆÷Ì»‚∏¨;0;1;48;;2016-08-13 20:12:47;;;;0;;;caipu/203004.jpg;1114
915;915;6033;1301;610039;;;≈‡∏˘◊œ≤ÀæÌ;0;1;30;;2016-08-13 20:13:52;;;;0;;;caipu/105003.jpg;1114
916;916;3914;1131;610023;;;∆°æ∆—º;0;1;48;;2016-08-13 20:16:34;;;;0;;;caipu/204006.jpg;1019
917;917;3916;1131;609952;;;√¿√Óæ¯¬◊÷Æ∞◊¡´ª®;0;1;29;;2016-08-13 20:16:44;;;;0;;;caipu/303003.jpg;1019
918;918;3923;1131;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-13 20:18:16;;;;0;;;caipu/601005.jpg;1019
919;919;3919;1131;609988;;;∞ŸÕ˛∆°æ∆πﬁ◊∞;0;6;6;;2016-08-13 20:18:21;;;;0;;;caipu/403003.jpg;1019
920;920;3002;1013;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-13 20:23:04;;;;0;;;caipu/101002.jpg;1211
921;921;5413;1249;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-13 20:23:09;;;;0;;;caipu/101001.jpg;1477
922;922;2999;1013;610050;;;∑¨«—∏ ¿∂;0;1;33;;2016-08-13 20:23:33;;;;0;;;caipu/301004.jpg;1211
923;923;3006;1013;609996;;;≈£Œ≤Ã¿;0;1;40;;2016-08-13 20:24:22;;;;0;;;caipu/201006.jpg;1211
924;924;5416;1249;609942;;;¿±≥¥ˆœ”„;0;1;58;;2016-08-13 20:24:58;;;;0;;;caipu/103003.jpg;1477
925;925;3009;1013;610012;;;œ„πΩ∆»µ∞;0;1;39;;2016-08-13 20:25:38;;;;0;;;caipu/302001.jpg;1211
926;926;3011;1013;610011;;;∞◊∑π/¥ÛÕÎ;0;2;10;;2016-08-13 20:26:03;;;;0;;;caipu/601005.jpg;1211
927;927;5424;1249;610013;;;∑¨«—Ï¿«Ôø˚;0;1;35;;2016-08-13 20:26:37;;;;0;;;caipu/302002.jpg;1477
928;928;5421;1249;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-13 20:26:47;;;;0;;;caipu/301003.jpg;1477
929;929;6075;1305;609970;;;¬È¿±–°¡˙œ∫;0;1;99;;2016-08-13 20:27:07;;;;0;;;caipu/101006.jpg;1184
930;930;6076;1305;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-13 20:27:40;;;;0;;;caipu/103004.jpg;1184
931;931;5425;1249;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-13 20:27:42;;;;0;;;caipu/301001.jpg;1477
932;932;5427;1249;610031;;;Ã«¥◊ﬁ¨«—¡Ô«‡ª®;0;1;33;;2016-08-13 20:28:01;;;;0;;;caipu/304005.jpg;1477
933;933;6077;1305;609951;;;Ï¡≥¥¥Û∞◊≤À;0;1;29;;2016-08-13 20:28:10;;;;0;;;caipu/303002.jpg;1184
934;934;6078;1305;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-13 20:28:20;;;;0;;;caipu/303004.jpg;1184
935;935;6079;1305;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-13 20:28:38;;;;0;;;caipu/301003.jpg;1184
936;936;2423;1007;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-13 20:29:05;;;;0;;;caipu/101001.jpg;1241
937;937;3016;1013;609968;;;”ÕÏÀ¬È¿±œ∫;0;1;65;;2016-08-13 20:29:11;;;;0;;;caipu/101003.jpg;1211
938;938;6083;1305;610050;;;∑¨«—∏ ¿∂;0;1;33;;2016-08-13 20:29:12;;;;0;;;caipu/301004.jpg;1184
939;939;3017;1013;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-13 20:29:34;;;;0;;;caipu/303004.jpg;1211
940;940;6081;1305;609932;;;±¨≥¥÷Ì∏Œ;0;1;68;;2016-08-13 20:29:39;;;;0;;;caipu/203003.jpg;1184
941;941;5430;1249;610053;;;µ∞Ã¢;0;4;8;;2016-08-13 20:29:46;;;;0;;;caipu/501002.jpg;1477
942;942;6080;1305;610051;;;¡π∞Ë¬‹≤∑Àø;0;1;20;;2016-08-13 20:29:46;;;;0;;;caipu/301005.jpg;1184
943;943;6082;1305;610021;;;±¨≥¥º¶≥·;0;1;56;;2016-08-13 20:29:57;;;;0;;;caipu/204004.jpg;1184
944;944;6085;1305;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-13 20:30:05;;;;0;;;caipu/404002.jpg;1184
945;945;2437;1007;609991;;;"œ„øæ≈£≈≈


";0;1;55;;2016-08-13 20:30:09;;;;0;;;caipu/201001.jpg;1241
946;946;3019;1013;609951;;;Ï¡≥¥¥Û∞◊≤À;0;1;29;;2016-08-13 20:30:44;;;;0;;;caipu/303002.jpg;1211
947;947;6084;1305;610071;;; 42∂»∫£÷Æ¿∂;0;1;99;;2016-08-13 20:30:49;;;;0;;;caipu/401004.jpg;1184
948;948;6086;1305;610011;;;∞◊∑π/¥ÛÕÎ;0;2;10;;2016-08-13 20:31:02;;;;0;;;caipu/601005.jpg;1184
949;949;2447;1007;610036;;;¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï;0;1;158;;2016-08-13 20:31:06;;;;0;;;caipu/402005.jpg;1241
950;950;5435;1249;609937;;;±˘Ã«∫Ï∂πﬁ≤√◊÷‡;0;1;15;;2016-08-13 20:31:14;;;;0;;;caipu/602003.jpg;1477
951;951;5434;1249;610001;;;Õ¡∂πŒ˜∫Ï ¡Ã¿√Ê;0;1;13;;2016-08-13 20:31:29;;;;0;;;caipu/603005.jpg;1477
952;952;3022;1013;609943;;;∂ÁΩ∑”„Õ∑;0;1;55;;2016-08-13 20:31:43;;;;0;;;caipu/103004.jpg;1211
953;953;2457;1007;609952;;;√¿√Óæ¯¬◊÷Æ∞◊¡´ª®;0;1;29;;2016-08-13 20:32:32;;;;0;;;caipu/303003.jpg;1241
954;954;6216;1315;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-13 20:32:35;;;;0;;;caipu/101002.jpg;1119
955;955;6217;1315;609968;;;”ÕÏÀ¬È¿±œ∫;0;1;65;;2016-08-13 20:32:53;;;;0;;;caipu/101003.jpg;1119
956;956;6218;1315;609991;;;"œ„øæ≈£≈≈


";0;1;55;;2016-08-13 20:32:54;;;;0;;;caipu/201001.jpg;1119
957;957;2465;1007;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-13 20:33:07;;;;0;;;caipu/601005.jpg;1241
958;958;5436;1249;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-13 20:33:42;;;;0;;;caipu/601002.jpg;1477
959;959;2476;1007;610056;;;÷Ω±≠µ∞∏‚;0;1;8;;2016-08-13 20:33:43;;;;0;;;caipu/501005.jpg;1241
960;960;2478;1007;610012;;;œ„πΩ∆»µ∞;0;1;39;;2016-08-13 20:33:54;;;;0;;;caipu/302001.jpg;1241
961;961;2511;1007;609964;;;±‹∑ÁÃ¡≥¥–∑;0;1;48;;2016-08-13 20:34:32;;;;0;;;caipu/102004.jpg;1241
962;962;4836;1204;609969;;;œ„¿±∏Ø»È≥¥œ∫;0;1;56;;2016-08-13 20:35:03;;;;0;;;caipu/101004.jpg;1235
963;963;2521;1007;609949;;;“‚Œƒƒ˚√ ÷≠ ;0;1;13;;2016-08-13 20:35:13;;;;0;;;caipu/404005.jpg;1241
964;964;6219;1315;609930;;;Õ„∂π Ì◊–÷Ìπ«Ã¿;0;1;39;;2016-08-13 20:35:35;;;;0;;;caipu/203001.jpg;1119
965;965;6220;1315;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-13 20:35:36;;;;0;;;caipu/301002.jpg;1119
966;966;2525;1007;609967;;;œ„À÷¡Ω≥‘¥Ûœ∫;0;1;89;;2016-08-13 20:35:42;;;;0;;;caipu/101002.jpg;1241
967;967;5438;1249;609956;;;◊Œ»ª—Ú≈≈;0;1;88;;2016-08-13 20:35:56;;;;0;;;caipu/202002.jpg;1477
968;968;4837;1204;609963;;;≈Ã–∑’Ùµ∞;0;1;55;;2016-08-13 20:35:57;;;;0;;;caipu/102003.jpg;1235
969;969;4839;1204;609992;;;"∑¨«—Ï¿≈£ÎÓ


";0;1;35;;2016-08-13 20:36:11;;;;0;;;caipu/201002.jpg;1235
970;970;6222;1315;610053;;;µ∞Ã¢;0;2;8;;2016-08-13 20:36:16;;;;0;;;caipu/501002.jpg;1119
971;971;4840;1204;609991;;;"œ„øæ≈£≈≈


";0;1;55;;2016-08-13 20:36:22;;;;0;;;caipu/201001.jpg;1235
972;972;6221;1315;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-13 20:36:23;;;;0;;;caipu/301001.jpg;1119
973;973;4838;1204;609964;;;±‹∑ÁÃ¡≥¥–∑;0;1;48;;2016-08-13 20:36:36;;;;0;;;caipu/102004.jpg;1235
974;974;6223;1315;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-13 20:37:18;;;;0;;;caipu/601002.jpg;1119
975;975;6224;1315;610010;;;∞◊∑π/–°ÕÎ;0;2;1;;2016-08-13 20:37:28;;;;0;;;caipu/601004.jpg;1119
976;976;6225;1315;610007;;;π‘≤»‚∫Ï∂π∞À±¶∑π;0;1;39;;2016-08-13 20:38:01;;;;0;;;caipu/601001.jpg;1119
977;977;6226;1315;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-13 20:39:14;;;;0;;;caipu/202003.jpg;1119
978;978;2528;1007;609981;;;π‘≤Ë€ËΩ∏Î◊”Ã¿;0;1;48;;2016-08-13 20:41:12;;;;0;;;caipu/205001.jpg;1241
979;979;4841;1204;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-13 20:41:16;;;;0;;;caipu/301003.jpg;1235
980;980;2534;1007;610030;;;∑¨«—”–ª˙ª®≤À;0;1;32;;2016-08-13 20:42:16;;;;0;;;caipu/304004.jpg;1241
981;981;4842;1204;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-13 20:42:23;;;;0;;;caipu/301001.jpg;1235
982;982;4843;1204;610051;;;¡π∞Ë¬‹≤∑Àø;0;1;20;;2016-08-13 20:42:53;;;;0;;;caipu/301005.jpg;1235
983;983;2529;1007;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-13 20:42:58;;;;0;;;caipu/202003.jpg;1241
984;984;3928;1133;609944;;;ÀÆ÷Û”„;0;1;65;;2016-08-13 20:43:20;;;;0;;;caipu/103005.jpg;1093
985;985;2537;1007;610064;;;ª®∏Ú’Ùµ∞;0;1;37;;2016-08-13 20:43:46;;;;0;;;caipu/104003.jpg;1241
986;986;3931;1133;610066;;;¿±≥¥ÃÔ¬›;0;1;35;;2016-08-13 20:44:24;;;;0;;;caipu/104005.jpg;1093
987;987;4844;1204;610048;;;∞ËÕ¡∂πÀø;0;1;25;;2016-08-13 20:44:55;;;;0;;;caipu/301002.jpg;1235
988;988;4845;1204;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-13 20:45:16;;;;0;;;caipu/404002.jpg;1235
989;989;4846;1204;610056;;;÷Ω±≠µ∞∏‚;0;1;8;;2016-08-13 20:45:45;;;;0;;;caipu/501005.jpg;1235
990;990;4847;1204;610055;;;∆œÃ—ƒÃÀ÷(≥¨À÷œ„µƒ±˝∏…);0;1;9;;2016-08-13 20:45:49;;;;0;;;caipu/501004.jpg;1235
991;991;3934;1133;610021;;;±¨≥¥º¶≥·;0;1;56;;2016-08-13 20:47:45;;;;0;;;caipu/204004.jpg;1093
992;992;3939;1133;610028;;;≈‡∏˘ª®≤À;0;1;35;;2016-08-13 20:48:18;;;;0;;;caipu/304002.jpg;1093
993;993;4848;1204;609972;;;∫ÀÃ“∆œÃ—∏…Õ¡Àæ;0;1;19;;2016-08-13 20:50:25;;;;0;;;caipu/502002.jpg;1235
994;994;3940;1133;609953;;;¡π∞Ë≤§≤À;0;1;27;;2016-08-13 20:51:43;;;;0;;;caipu/303004.jpg;1093
995;995;4849;1204;609937;;;±˘Ã«∫Ï∂πﬁ≤√◊÷‡;0;1;15;;2016-08-13 20:52:59;;;;0;;;caipu/602003.jpg;1235
996;996;4850;1204;610007;;;π‘≤»‚∫Ï∂π∞À±¶∑π;0;1;39;;2016-08-13 20:53:30;;;;0;;;caipu/601001.jpg;1235
997;997;4851;1204;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-13 20:53:58;;;;0;;;caipu/202003.jpg;1235
998;998;3945;1133;610007;;;π‘≤»‚∫Ï∂π∞À±¶∑π;0;1;39;;2016-08-13 20:54:15;;;;0;;;caipu/601001.jpg;1093
999;999;3946;1133;610053;;;µ∞Ã¢;0;2;8;;2016-08-13 20:56:01;;;;0;;;caipu/501002.jpg;1093
1000;1000;3355;1085;609968;;;”ÕÏÀ¬È¿±œ∫;0;1;65;;2016-08-13 20:57:24;;;;0;;;caipu/101003.jpg;1165
1001;1001;6689;768;609942;;;¿±≥¥ˆœ”„;0;1;58;;2016-08-13 20:58:57;;;;0;;;caipu/103003.jpg;1515
1002;1002;3357;1085;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-13 20:59:12;;;;0;;;caipu/301001.jpg;1165
1003;1003;3356;1085;610014;;;Ω”Ò¡º‘µ;0;1;30;;2016-08-13 20:59:19;;;;0;;;caipu/302003.jpg;1165
1004;1004;3361;1085;609989;;;«‡µ∫∆°æ∆πﬁ◊∞;0;2;7;;2016-08-13 21:00:01;;;;0;;;caipu/403004.jpg;1165
1005;1005;3367;1085;609934;;;«€≤À≥¥—¸ª®;0;1;18;;2016-08-13 21:02:26;;;;0;;;caipu/203005.jpg;1165
1006;1006;3371;1085;610053;;;µ∞Ã¢;0;2;8;;2016-08-13 21:03:24;;;;0;;;caipu/501002.jpg;1165
1007;1007;6691;768;609956;;;◊Œ»ª—Ú≈≈;0;1;88;;2016-08-13 21:04:51;;;;0;;;caipu/202002.jpg;1515
1008;1008;6692;768;609996;;;≈£Œ≤Ã¿;0;1;40;;2016-08-13 21:04:56;;;;0;;;caipu/201006.jpg;1515
1009;1009;6693;768;610013;;;∑¨«—Ï¿«Ôø˚;0;1;35;;2016-08-13 21:05:24;;;;0;;;caipu/302002.jpg;1515
1010;1010;6694;768;610009;;;∫⁄√◊¡µ…œ∆œÃ—;0;1;33;;2016-08-13 21:05:43;;;;0;;;caipu/601003.jpg;1515
1011;1011;6697;768;610052;;;ª∆”Õ«˙∆Ê±˝∏…;0;1;16;;2016-08-13 21:06:06;;;;0;;;caipu/501001.jpg;1515
1012;1012;6696;768;610047;;;Œ˜πœ∫˙¬‹≤∑…≥¿≠;0;1;26;;2016-08-13 21:06:17;;;;0;;;caipu/301001.jpg;1515
1013;1013;4614;579;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-13 21:08:01;;;;0;;;caipu/101001.jpg;1312
1014;1014;4620;579;609942;;;¿±≥¥ˆœ”„;0;1;58;;2016-08-13 21:08:06;;;;0;;;caipu/103003.jpg;1312
1015;1015;6698;768;609988;;;∞ŸÕ˛∆°æ∆πﬁ◊∞;0;3;6;;2016-08-13 21:08:20;;;;0;;;caipu/403003.jpg;1515
1016;1016;4631;579;609931;;;ÏÀ÷Ì ÷;0;1;58;;2016-08-13 21:08:36;;;;0;;;caipu/203002.jpg;1312
1017;1017;4627;579;610067;;;±˘’Úª®¬›;0;1;35;;2016-08-13 21:08:41;;;;0;;;caipu/104006.jpg;1312
1018;1018;4623;579;609944;;;ÀÆ÷Û”„;0;1;65;;2016-08-13 21:08:52;;;;0;;;caipu/103005.jpg;1312
1019;1019;4634;579;609993;;;∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚;0;1;178;;2016-08-13 21:09:39;;;;0;;;caipu/111.jpg;1312
1020;1020;4636;579;609956;;;◊Œ»ª—Ú≈≈;0;1;88;;2016-08-13 21:09:43;;;;0;;;caipu/202002.jpg;1312
1021;1021;4639;579;610030;;;∑¨«—”–ª˙ª®≤À;0;1;32;;2016-08-13 21:10:01;;;;0;;;caipu/304004.jpg;1312
1022;1022;4638;579;610022;;;∫ºΩ∑º¶’‰;0;1;58;;2016-08-13 21:10:50;;;;0;;;caipu/204005.jpg;1312
1023;1023;4644;579;610029;;;ª∆ª®≤À≥¥ƒæ∂˙;0;1;35;;2016-08-13 21:11:23;;;;0;;;caipu/304003.jpg;1312
1024;1024;4641;579;610042;;;ŒÂ≤ ∂π;0;1;29;;2016-08-13 21:11:31;;;;0;;;caipu/305001.jpg;1312
1025;1025;4646;579;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-13 21:11:53;;;;0;;;caipu/404002.jpg;1312
1026;1026;5167;1229;610063;;;À‚œ„¿±ª®º◊;0;1;45;;2016-08-13 21:12:26;;;;0;;;caipu/104002.jpg;1559
1027;1027;4649;579;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-13 21:12:38;;;;0;;;caipu/601002.jpg;1312
1028;1028;4647;579;610035;;;ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆;0;1;46;;2016-08-13 21:12:49;;;;0;;;caipu/402004.jpg;1312
1029;1029;5168;1229;610038;;;÷•¬Èøæ◊œ≤À;0;1;25;;2016-08-13 21:13:29;;;;0;;;caipu/105002.jpg;1559
1030;1030;3377;1085;609998;;;«ÂÀ¨∞Ë¡π√Ê;0;1;15;;2016-08-13 21:13:30;;;;0;;;caipu/603002.jpg;1165
1031;1031;5170;1229;609959;;;"–°≥¥—Ú—¸


";0;1;36;;2016-08-13 21:14:55;;;;0;;;caipu/202005.jpg;1559
1032;1032;5169;1229;610023;;;∆°æ∆—º;0;1;48;;2016-08-13 21:14:58;;;;0;;;caipu/204006.jpg;1559
1033;1033;5171;1229;610049;;;±¨≥¥À´Àø;0;1;35;;2016-08-13 21:15:20;;;;0;;;caipu/301003.jpg;1559
1034;1034;3380;1085;610060;;;π„ Ωœ∫» ≥¶∑€;0;1;18;;2016-08-13 21:15:24;;;;0;;;caipu/604004.jpg;1165
1035;1035;5172;1229;610013;;;∑¨«—Ï¿«Ôø˚;0;1;35;;2016-08-13 21:15:30;;;;0;;;caipu/302002.jpg;1559
1036;1036;5173;1229;609951;;;Ï¡≥¥¥Û∞◊≤À;0;1;29;;2016-08-13 21:15:39;;;;0;;;caipu/303002.jpg;1559
1037;1037;5176;1229;609974;;;ƒœπœË€ËΩ–°±˝∏…;0;1;19;;2016-08-13 21:16:04;;;;0;;;caipu/502004.jpg;1559
1038;1038;5174;1229;609946;;;π»µæ–°◊Ø ;0;1;38;;2016-08-13 21:16:21;;;;0;;;caipu/404002.jpg;1559
1039;1039;5175;1229;610035;;;ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆;0;1;46;;2016-08-13 21:16:23;;;;0;;;caipu/402004.jpg;1559
1040;1040;5179;1229;610059;;;º¶µ∞°¢»‚ƒ©≥¶∑€;0;1;13;;2016-08-13 21:17:10;;;;0;;;caipu/604003.jpg;1559
1041;1041;5180;1229;610008;;;ŒÂ…´≈¥√◊∑π(∆ﬂ…´);0;1;35;;2016-08-13 21:17:24;;;;0;;;caipu/601002.jpg;1559
1042;1042;5177;1229;610003;;;À‚œ„∞¸;0;1;13;;2016-08-13 21:17:26;;;;0;;;caipu/503002.jpg;1559
1043;1043;5181;1229;609998;;;«ÂÀ¨∞Ë¡π√Ê;0;1;15;;2016-08-13 21:19:02;;;;0;;;caipu/603002.jpg;1559
1044;1044;6137;1310;609966;;;÷• øª‚≤® ø∂Ÿ¡˙œ∫;0;1;175;;2016-08-13 21:22:15;;;;0;;;caipu/101001.jpg;1165
1045;1045;6142;1310;610063;;;À‚œ„¿±ª®º◊;0;1;45;;2016-08-13 21:23:44;;;;0;;;caipu/104002.jpg;1165
1046;1046;6140;1310;609961;;;Ω™¥–≥¥ª®–∑;0;1;45;;2016-08-13 21:23:59;;;;0;;;caipu/102001.jpg;1165
1047;1047;6143;1310;610066;;;¿±≥¥ÃÔ¬›;0;1;35;;2016-08-13 21:24:14;;;;0;;;caipu/104005.jpg;1165
1048;1048;6144;1310;610011;;;∞◊∑π/¥ÛÕÎ;0;1;10;;2016-08-13 21:26:45;;;;0;;;caipu/601005.jpg;1165
1049;1049;6146;1310;609960;;;∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿;0;1;35;;2016-08-13 21:27:01;;;;0;;;caipu/202006.jpg;1165
1050;1050;6145;1310;610015;;;¥–”Õ¡π∞Ë≈∫∆¨;0;1;30;;2016-08-13 21:27:40;;;;0;;;caipu/302004.jpg;1165
1051;1051;6147;1310;609957;;;"√…π≈øæ—ÚÕ»


";0;1;48;;2016-08-13 21:29:28;;;;0;;;caipu/202003.jpg;1165
